DATAFLOW,AREA_REF,FREQ,INDICADOR,SEXO,TIME_PERIOD,OBS_VALUE,DECIMALS,UNIDAD,MULT
CL01:DF_TLOF_SEXO(1.0),06,A,TLOF,_T,2020,2.914385375857057,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,M,2020,10.097920125451807,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,F,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,_T,2020,6.102031348288694,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,M,2020,7.106864540200671,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,F,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,_T,2020,4.327900148931864,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,M,2020,10.981985621443112,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,F,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,_T,2020,6.460224054413545,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,M,2020,8.790675186644908,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,F,2020,1.0569660669852252,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,_T,2020,5.890250882146886,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,M,2020,14.088641033167042,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,F,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,_T,2020,7.599650416080861,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,M,2020,16.816991888604264,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,F,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,_T,2020,9.737777871548985,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,M,2020,1.4345180073663288,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,F,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,_T,2020,0.8330724738991792,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,M,2020,6.128911437229736,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,F,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,_T,2020,3.605440609880311,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,M,2020,8.095827612844042,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,F,2020,4.981154631643632,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,_T,2020,6.666259284154858,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,M,2020,3.389098118626907,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,F,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,_T,2020,1.9452824469059538,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,M,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,F,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,_T,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,M,2020,4.329922295291809,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,F,2020,0.18800900500464326,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,_X,2020,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,_T,2020,2.6359653731157584,1,RT,0
CL01:DF_TLOF_SEXO(1.0),01,A,TLOF,M,2021,5.903400535502997,1,RT,0
CL01:DF_TLOF_SEXO(1.0),01,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),01,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),01,A,TLOF,_T,2021,3.569374653926354,1,RT,0
CL01:DF_TLOF_SEXO(1.0),02,A,TLOF,M,2021,21.042832644749105,1,RT,0
CL01:DF_TLOF_SEXO(1.0),02,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),02,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),02,A,TLOF,_T,2021,13.754803435262158,1,RT,0
CL01:DF_TLOF_SEXO(1.0),03,A,TLOF,M,2021,14.737462630005474,1,RT,0
CL01:DF_TLOF_SEXO(1.0),03,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),03,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),03,A,TLOF,_T,2021,9.353151296930298,1,RT,0
CL01:DF_TLOF_SEXO(1.0),04,A,TLOF,M,2021,8.289532651691971,1,RT,0
CL01:DF_TLOF_SEXO(1.0),04,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),04,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),04,A,TLOF,_T,2021,4.825177777643745,1,RT,0
CL01:DF_TLOF_SEXO(1.0),05,A,TLOF,M,2021,7.386445725204704,1,RT,0
CL01:DF_TLOF_SEXO(1.0),05,A,TLOF,F,2021,0.49879560345967744,1,RT,0
CL01:DF_TLOF_SEXO(1.0),05,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),05,A,TLOF,_T,2021,4.59415393911248,1,RT,0
CL01:DF_TLOF_SEXO(1.0),06,A,TLOF,M,2021,3.5344883685418385,1,RT,0
CL01:DF_TLOF_SEXO(1.0),06,A,TLOF,F,2021,0.9457748138245974,1,RT,0
CL01:DF_TLOF_SEXO(1.0),06,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),06,A,TLOF,_T,2021,2.5330747184668385,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,M,2021,6.455484300702327,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,F,2021,0.8852926334799968,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,_T,2021,4.220446679327274,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,M,2021,3.042598398048173,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,_T,2021,1.8545488896757842,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,M,2021,10.593594824083072,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,_T,2021,6.168385920659135,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,M,2021,10.966671125050038,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,F,2021,1.9944835390053588,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,_T,2021,7.536835991500805,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,M,2021,30.91568313507972,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,_T,2021,16.726544920614657,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,M,2021,13.45529029755967,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,_T,2021,7.837400273099724,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,M,2021,1.8977412889092224,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,F,2021,0.05957598283615934,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,_T,2021,1.1214361460177147,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,M,2021,27.72702741509836,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,_T,2021,16.12565774821207,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,M,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,_T,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,M,2021,14.697496622095528,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,_T,2021,8.413954280237704,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,M,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,F,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,_T,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,M,2021,4.885592388047647,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,F,2021,0.21552082178089343,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,_X,2021,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,_T,2021,2.959660992810954,1,RT,0
CL01:DF_TLOF_SEXO(1.0),01,A,TLOF,M,2022,5.882420073574676,1,RT,0
CL01:DF_TLOF_SEXO(1.0),01,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),01,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),01,A,TLOF,_T,2022,3.402730123802664,1,RT,0
CL01:DF_TLOF_SEXO(1.0),02,A,TLOF,M,2022,11.90315903331204,1,RT,0
CL01:DF_TLOF_SEXO(1.0),02,A,TLOF,F,2022,1.507408914816322,1,RT,0
CL01:DF_TLOF_SEXO(1.0),02,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),02,A,TLOF,_T,2022,8.080202065653157,1,RT,0
CL01:DF_TLOF_SEXO(1.0),03,A,TLOF,M,2022,13.208066030306174,1,RT,0
CL01:DF_TLOF_SEXO(1.0),03,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),03,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),03,A,TLOF,_T,2022,8.353031166781413,1,RT,0
CL01:DF_TLOF_SEXO(1.0),04,A,TLOF,M,2022,8.109608325716716,1,RT,0
CL01:DF_TLOF_SEXO(1.0),04,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),04,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),04,A,TLOF,_T,2022,4.562234446990801,1,RT,0
CL01:DF_TLOF_SEXO(1.0),05,A,TLOF,M,2022,5.569663435681701,1,RT,0
CL01:DF_TLOF_SEXO(1.0),05,A,TLOF,F,2022,1.8408910660621738,1,RT,0
CL01:DF_TLOF_SEXO(1.0),05,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),05,A,TLOF,_T,2022,3.992391167832639,1,RT,0
CL01:DF_TLOF_SEXO(1.0),06,A,TLOF,M,2022,7.607700162980345,1,RT,0
CL01:DF_TLOF_SEXO(1.0),06,A,TLOF,F,2022,0.847522885931961,1,RT,0
CL01:DF_TLOF_SEXO(1.0),06,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),06,A,TLOF,_T,2022,4.82576822352269,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,M,2022,9.924192124697473,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,F,2022,0.7976882993086036,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),07,A,TLOF,_T,2022,6.039303915702222,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,M,2022,6.547980726655341,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),08,A,TLOF,_T,2022,3.8386119579160174,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,M,2022,5.986343653540361,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,F,2022,0.9576556828298246,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),09,A,TLOF,_T,2022,3.757904566317262,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,M,2022,8.5200817661597,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),10,A,TLOF,_T,2022,5.053155701375192,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,M,2022,7.634267872592717,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),11,A,TLOF,_T,2022,3.993650096346809,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,M,2022,16.30275333762257,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,F,2022,4.26854874094903,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),12,A,TLOF,_T,2022,11.027958675309542,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,M,2022,1.6051764405719329,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,F,2022,0.05578717694081672,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),13,A,TLOF,_T,2022,0.932308932995734,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,M,2022,15.739563105695547,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),14,A,TLOF,_T,2022,8.721381582673546,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,M,2022,11.58509869697055,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),15,A,TLOF,_T,2022,6.129360145878772,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,M,2022,5.767428447840818,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),16,A,TLOF,_T,2022,3.1509323682727697,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,M,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,F,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_X,A,TLOF,_T,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,M,2022,4.308702989722587,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,F,2022,0.3303796020329909,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,_X,2022,0,1,RT,0
CL01:DF_TLOF_SEXO(1.0),_T,A,TLOF,_T,2022,2.6048468259523534,1,RT,0
